Product_Price,Discount_Rate,Product_Rating,Number_of_Reviews,Stock_Availability,Days_to_Deliver,Return_Rate,Category_ID
5.0,0.5363077304756033,4.630161372346304,48.0,1.0,19.0,0.1570977736253158,4.0
78.01557916052914,0.06705426999363957,4.172842248655825,6.0,1.0,9.0,,7.0
103.93612290402125,0.3373425781481131,4.020189314205132,296.0,1.0,24.0,0.48149162018514485,6.0
255.71222262189156,,4.832389398126397,261.0,1.0,2.0,0.41134105212958655,7.0
,,5.0,1300.0,1.0,22.0,0.3213211758121739,9.0
5.0,,2.84695953663515,653.0,1.0,20.0,0.2332279131793371,9.0
182.4083969394795,0.09291290127017372,4.878125395794772,158.0,1.0,19.0,0.29960840486909746,2.0
111.49177195836835,0.16208459011388984,3.713782901992547,139.0,0.0,27.0,0.4053566691881585,3.0
82.30779996940413,0.05558771864927384,3.6703269479713994,105.0,1.0,6.0,0.386005096012045,4.0
211.16762888408678,0.3628731421368042,,49.0,1.0,10.0,0.44500094593714873,6.0
253.0999522495951,0.32618555306964203,3.515210590484605,44.0,1.0,13.0,0.20309096488588954,5.0
243.12801191161986,0.5516768599767246,2.8027350420315846,42.0,1.0,25.0,0.24363876465558298,6.0
66.07824767773614,0.10991865606237472,3.336145570494054,36.0,1.0,2.0,0.09732064616550247,8.0
119.07876241487854,0.21718481039517945,2.70181361622185,,1.0,10.0,0.628793311283439,2.0
183.1263431403564,0.07822097883115157,3.3510916126869934,109.0,1.0,10.0,,6.0
247.55451271223592,0.1767688055025618,,977.0,1.0,26.0,0.0881493730097246,9.0
102.08257621547101,0.5954379734962468,3.8967549184388,259.0,1.0,,0.07298794501095919,5.0
131.43410233361828,0.39717268660938093,2.185250137708669,1316.0,1.0,22.0,0.22541294210884974,1.0
39.36650259939718,0.1055672064555032,2.3544818522546764,139.0,1.0,4.0,0.02880407525745862,8.0
30.379337591932924,0.031185910555505757,4.161914270730526,183.0,1.0,23.0,0.7465082970084779,4.0
231.2525822394198,0.027957961979081927,3.002561882929901,117.0,0.0,2.0,0.1366020517644683,8.0
285.6240028570823,0.36797659433535934,4.874529790229931,60.0,1.0,7.0,0.48184521210375175,4.0
,0.159129571300425,4.025269722015047,46.0,1.0,18.0,0.3181258430002678,8.0
250.35328978920242,0.7380869638355531,4.406762150206407,870.0,1.0,17.0,0.4119456319482542,9.0
186.16360250476342,0.24369917696780016,5.0,1298.0,1.0,11.0,0.1594243339260296,5.0
85.48802453948757,0.17097774059130702,3.4902891881934273,13.0,1.0,21.0,0.5555118166070621,5.0
186.1395605508414,,3.225513294583724,48.0,1.0,18.0,,2.0
303.8036566465969,0.4477791997522805,4.671702585598814,165.0,,8.0,0.6069036036756003,
146.41739608900485,0.19735165471552502,,61.0,1.0,28.0,0.5762823671622261,4.0
306.4643655814006,0.26147296955370153,3.612669690178699,135.0,1.0,28.0,0.3236448883572381,3.0
5.0,0.2791904822094437,5.0,41.0,0.0,12.0,0.3916802276146266,2.0
232.19025043752237,0.24924642287697085,3.587755690160069,182.0,1.0,24.0,0.549130221017849,3.0
158.70470682381713,0.38880045320267814,3.832773637555781,95.0,0.0,1.0,0.3282293519685367,4.0
120.09926495341325,0.08983097773481848,3.821222650834258,130.0,1.0,20.0,0.2502876627991633,9.0
159.17607765355024,0.2393537041475697,2.8654061051015285,29.0,1.0,30.0,0.20796997592452796,6.0
5.0,0.20045204994057464,3.877585389486391,167.0,1.0,25.0,0.45508766950236923,10.0
128.0328112162488,0.40099694375353145,5.0,1226.0,0.0,21.0,0.02019944175916103,5.0
185.71125715117464,0.4674355152035755,4.244968315376176,119.0,,12.0,0.13388882058297377,9.0
297.78940447415164,0.12791579245418194,3.831063426398931,627.0,1.0,27.0,,8.0
98.17297817263525,0.40373494198452503,3.6382327188343306,,1.0,,0.5158244631702392,
69.15063971068123,0.08948655761560051,4.130867028406351,911.0,1.0,29.0,0.2980988558194204,3.0
99.82429564154634,0.24781566399063273,4.549766628489185,468.0,1.0,6.0,0.1506792898349497,7.0
241.5402117702074,0.26449203451846,,323.0,1.0,3.0,0.4298505681380476,10.0
182.87511096596845,0.4549932251283338,3.4681351381780208,582.0,,5.0,0.25136024599948653,6.0
97.02397962329613,0.38950793387251037,4.1247815941101145,23.0,,14.0,0.49788091170051807,8.0
201.3267433113356,0.09718177285658083,4.2799397411482785,186.0,1.0,,0.18993626840953817,6.0
159.70775493480403,0.3828986050331805,2.7928050124730213,1360.0,1.0,13.0,,10.0
246.8644990532889,0.297838427885603,3.968230541183694,440.0,1.0,13.0,0.4261165785026026,4.0
79.79469061226476,0.5903979088514874,1.638696113697638,981.0,1.0,29.0,0.296285541719494,10.0
117.23378534022318,0.17609833187507087,4.282533709821185,453.0,0.0,17.0,0.07713343840977255,7.0
110.78918468678424,0.2144134952920709,4.460343054562681,,1.0,24.0,0.424587097914304,7.0
,0.6204682337798468,4.547546125786459,367.0,1.0,27.0,0.19005188718541827,8.0
179.6120277064576,0.48723314496000425,3.4049531478304322,428.0,1.0,15.0,0.2645447477810864,2.0
176.10552721798894,0.09620692451496077,4.109046835024035,222.0,1.0,6.0,0.5590569537218075,6.0
150.51134566424608,0.24965580347196684,5.0,774.0,0.0,12.0,0.4021961071732378,3.0
126.5412866624853,0.34123779909224605,5.0,522.0,1.0,2.0,0.2940449419083687,8.0
8.46292579495858,0.4009150563139554,3.770827300773439,557.0,1.0,4.0,0.43766289089004623,
107.93546772346409,0.11793590761943248,3.9393196307295595,335.0,1.0,20.0,0.286295930271112,4.0
115.72854834732306,0.5572754113921149,4.910911144734433,108.0,1.0,25.0,0.08167959422779064,2.0
69.77227307783811,0.06294278801876782,2.299197984737825,10.0,1.0,25.0,0.214561934125174,
133.87142883339908,,3.4769242573229753,823.0,0.0,21.0,0.4070422658738372,6.0
190.40508568145384,0.5302969759506505,5.0,264.0,1.0,12.0,0.15994569474428588,1.0
338.618590121053,0.2709993961105075,4.775200541684766,106.0,1.0,3.0,0.7228418499484678,8.0
167.4577812831839,0.27708902751884185,4.169263777649904,48.0,1.0,17.0,0.2904583230365203,3.0
175.75503907227645,0.301184192228817,2.2941675946693794,530.0,1.0,6.0,0.07962116095001513,1.0
142.55540842338328,0.14014940155761468,3.750089766958838,543.0,1.0,24.0,0.3819053543799165,10.0
5.0,0.07373378490111673,3.210084603750067,505.0,0.0,17.0,0.575939902669354,1.0
147.34861245507832,0.32915651051709327,4.131038902817213,310.0,1.0,27.0,0.5875335684825514,1.0
156.02302099410264,0.359768584824016,2.99065331520512,136.0,1.0,17.0,0.610463137101139,5.0
396.3242112485286,0.30977747327024047,2.7742766050253924,108.0,0.0,11.0,0.3461576055720399,5.0
130.76390352188776,0.18035041428788406,1.7351347223163582,2.0,1.0,23.0,0.14731500463459915,1.0
180.15473423336124,0.11049325801614986,5.0,538.0,1.0,7.0,0.3243366127119474,5.0
146.52882302947566,0.2268526189451653,3.4002294885569424,27.0,1.0,2.0,,7.0
33.1321962380468,0.6389059701703222,3.9571457837025346,298.0,1.0,19.0,0.11271202442629875,5.0
264.28228145150206,0.24313915351568324,3.7977618835258187,210.0,1.0,2.0,0.15101738833396838,9.0
225.19330326867743,0.21596804604807857,,224.0,1.0,22.0,0.44463493467543463,4.0
229.10319470430468,0.24855717435847977,2.5409350885518065,784.0,1.0,29.0,0.2155271755044979,9.0
59.061254520526106,0.23747045971287373,2.7946848740027646,9.0,1.0,13.0,0.2454587384663104,
,0.5319284493276698,3.0768315611706067,,0.0,24.0,0.4595263460596996,1.0
9.81489372077192,0.39043892434622446,4.166606247013805,16.0,1.0,24.0,0.13143875769497299,4.0
208.68570938002702,0.16973758904288572,,11.0,1.0,16.0,0.25144667476828564,
369.04556258099785,0.204026175015018,5.0,168.0,1.0,17.0,0.3347031823483914,1.0
50.946367486931166,0.25492632671059895,4.82715103589315,19.0,1.0,11.0,0.27499124131177743,
93.3702270397228,0.28906082696293733,4.608359549665709,466.0,1.0,9.0,0.006618775968818881,2.0
159.96513650876412,0.14078969013769074,3.6803410975268496,226.0,1.0,27.0,0.05535092098852754,8.0
99.65243458838009,0.18846863488275697,5.0,8.0,1.0,24.0,0.7820133044846604,4.0
5.0,0.5651992012277928,3.581994368878876,,1.0,,,8.0
156.85629748060273,0.5441384134079766,3.7687385858457536,284.0,1.0,29.0,0.17970954414516468,1.0
43.76962862738951,0.20749581324893812,3.9699745397492694,492.0,1.0,14.0,0.18966272230228093,5.0
197.35924306351816,0.1937947313120766,4.501823040543344,172.0,1.0,13.0,0.10903179155040794,9.0
58.05757657661968,0.39173659785710696,,242.0,1.0,25.0,0.6534965925392114,7.0
304.993440501754,0.0549042835324885,3.3248747215553967,482.0,1.0,11.0,0.250724522306989,3.0
71.6746707663763,0.513200034727355,3.267006280574046,282.0,1.0,12.0,0.2073061178734266,4.0
117.79384837943243,0.16801384883050952,4.439902957152084,76.0,1.0,22.0,0.2727391539131153,10.0
231.35172173696697,0.34984513829632496,,284.0,1.0,3.0,0.2155475056901477,7.0
26.913568356604472,0.06470899156806993,3.406648875177127,296.0,1.0,1.0,0.11608088331293659,6.0
172.74599346041293,0.3992098512519557,2.212811930321546,397.0,,27.0,0.24254069972374914,4.0
280.7142754282428,0.3602074853627584,3.5926839039917553,290.0,1.0,8.0,0.5891837446308282,3.0
5.0,0.3368158164406375,4.4235257988258585,,1.0,26.0,0.23665390984939874,2.0
168.46338585323042,0.12566751557557146,5.0,65.0,1.0,19.0,0.18422034154655823,10.0
175.98827942484235,0.18674564305294103,2.602042037659338,905.0,1.0,13.0,0.27283980268058877,9.0
228.18228717773104,0.3090542956810058,3.3734287471694264,231.0,1.0,7.0,0.36643856132330754,3.0
26.304928912191798,0.16110471655100672,3.4105964384746232,334.0,1.0,13.0,0.544798021646453,7.0
17.95433869157236,0.15601939383489905,5.0,,1.0,26.0,0.13877778530706603,1.0
202.19415656168977,0.4891720840330514,3.765058499541367,143.0,1.0,6.0,0.32781394104576694,8.0
179.6984673233186,0.0405952160464261,2.892673440627734,440.0,1.0,3.0,0.3395447992648331,1.0
175.04928503458765,0.5013100171730703,4.358695282921819,368.0,1.0,6.0,0.44772903724630214,2.0
184.64482094969756,0.125480123667906,3.3953614799590532,12.0,1.0,28.0,0.5985697643978863,1.0
,0.37832624698778555,2.5756127266420457,237.0,,3.0,0.14084388848626397,4.0
173.22536971610035,0.32221290371486117,2.907226692723849,27.0,1.0,13.0,0.5894157919319819,2.0
179.30724732986812,0.12136225357209524,5.0,1645.0,1.0,13.0,,1.0
78.56485819736322,0.16476671994108208,4.184209221649462,682.0,1.0,,0.4363328975690757,1.0
336.57745111447565,0.42106902306580285,3.9077600554525427,6.0,1.0,25.0,0.3661687860125967,2.0
197.38329209117876,0.22306564310409913,3.5501062641879537,586.0,1.0,13.0,0.39878778961852707,6.0
30.86965027973514,0.7475416808203147,4.092148842118799,755.0,1.0,1.0,0.1628900770203733,2.0
215.65536086338295,,,130.0,1.0,29.0,0.22666067820750935,2.0
52.531832977267854,0.16939987569774237,4.092168828207326,381.0,1.0,8.0,0.23968512100186434,8.0
228.7084603742452,0.10123676310915995,3.914845090277753,175.0,1.0,5.0,0.40215397934104813,5.0
265.8595579007404,0.15521976788527783,,319.0,1.0,20.0,0.27906760317016904,8.0
67.93176816482895,0.2516719879928031,3.823104346000731,124.0,1.0,17.0,0.373443829493785,8.0
246.33761292443216,0.6988438963940432,2.822061164447361,116.0,,9.0,0.11005350362995221,2.0
191.27809269364982,0.16287619472878653,3.1875771090991316,165.0,1.0,13.0,0.4499225552159565,7.0
232.206015999449,0.03586107451957101,,47.0,1.0,25.0,0.16190411297246804,9.0
339.6792982653948,0.18689261626561332,5.0,533.0,1.0,13.0,0.4201554462439955,8.0
125.46118839971295,0.28021975907890234,4.6627545919526865,128.0,0.0,5.0,0.46156519417088226,9.0
74.62638356425104,0.5039853388745347,2.969929504870763,153.0,1.0,14.0,0.271583241944877,8.0
61.048557037447665,0.2905356993774629,3.5181551506029,673.0,1.0,11.0,0.15870039646481388,4.0
68.41897150345618,0.21370325400439458,3.1631235257935666,205.0,1.0,25.0,,10.0
142.2898290585896,0.17420404077010232,5.0,235.0,1.0,26.0,0.05443116113991621,7.0
184.11519748166438,0.39919600736253635,2.380122835729071,,1.0,14.0,0.3835031818076655,9.0
177.6690799330019,0.2659319496638474,3.9144760588187792,653.0,1.0,25.0,0.42970842361928385,9.0
232.71832490360237,,3.691472157435152,55.0,1.0,7.0,,4.0
151.3001891877907,0.1054043592980552,4.6268386307091145,192.0,0.0,24.0,0.2822609645116357,7.0
295.3534077157317,0.18962207868009487,3.6959907722753047,1065.0,1.0,17.0,0.3835805826496935,6.0
123.53431667620438,0.3548328182831716,2.0417911233445647,139.0,0.0,4.0,0.6712360010965677,3.0
422.01691665896186,0.07851743073924757,3.548882165357559,139.0,1.0,,0.20272557141012426,10.0
212.56673477650062,0.12350488995470801,2.8278377820566747,65.0,1.0,10.0,0.5463809687278022,6.0
64.28424435837175,0.24137784545030638,3.8795795465565606,36.0,1.0,15.0,0.5806594536840073,8.0
42.910750193888774,0.4688543103047804,5.0,404.0,1.0,20.0,0.37085938542445906,2.0
198.24724152431853,0.5491671814360513,2.0605747557677216,440.0,1.0,12.0,0.24080376928970337,3.0
127.65372146741491,0.13208665662881736,2.999777264600096,1042.0,0.0,9.0,0.1930288818910577,
221.4000494092092,0.29893631402013454,3.247307046216503,445.0,1.0,3.0,0.1298727996984606,4.0
197.3237624573545,0.5146805029932751,3.4183689045867887,83.0,1.0,15.0,0.23589929881831628,4.0
142.71710873431272,0.40089713682600786,4.540125664105244,12.0,1.0,12.0,,2.0
65.32062819315951,0.2842255949831302,3.6264555824386124,1268.0,1.0,26.0,0.41101419018944474,10.0
5.0,0.31754411011338207,4.215802725720445,124.0,0.0,15.0,0.5365847147263753,1.0
105.34850479329789,0.13848346987034896,,112.0,1.0,26.0,0.5718008059211799,7.0
235.63987943234724,0.20097123645401038,4.029924345417937,709.0,1.0,1.0,0.14402926674169053,4.0
171.4093744130204,0.24188964316220724,4.577797630877715,263.0,1.0,15.0,0.5482096084149515,6.0
25.426122128801197,0.2295611941890383,3.0677004502629113,72.0,1.0,11.0,0.716645487081771,8.0
167.3180925851182,0.2156860757163646,4.581358119806515,659.0,1.0,5.0,0.3907336088577988,7.0
188.53173797288366,0.12310958018220286,3.852372768727568,1504.0,1.0,7.0,0.17532030070315296,7.0
61.6142563798867,0.5160624858560737,4.845460240482252,27.0,1.0,12.0,0.2677039231963755,6.0
165.37251059455278,0.2623139249573352,3.5985800999230264,594.0,1.0,,0.29744334174606984,4.0
155.8208718446,0.2309942687514944,4.181244655162098,148.0,1.0,25.0,0.3233019111309868,4.0
35.702970216937686,0.09595128593448145,3.7593937683214698,222.0,,6.0,0.21333635047767446,9.0
185.77873603482834,0.340353357371217,3.703787737959421,738.0,0.0,22.0,0.08127674181844936,5.0
206.07845263682344,,4.05893042822569,1087.0,1.0,3.0,0.7564157843023388,9.0
258.3051243175277,0.1620025771710848,4.336807469224904,91.0,1.0,10.0,0.2749272116612797,9.0
255.38020520349028,0.19459935313145535,2.5504350880759947,71.0,1.0,26.0,0.6892498842850335,4.0
12.233063204290886,0.3889033363849212,5.0,25.0,1.0,21.0,0.3015131507232337,2.0
56.21749600848773,0.3240072686151163,1.9403369594502013,247.0,1.0,26.0,0.46883157642634515,2.0
201.50352672086598,0.05696068686177275,3.1151878902611037,4.0,0.0,22.0,0.3985578580858222,9.0
201.3785950912209,0.5068443274386882,3.705730929235099,159.0,1.0,30.0,0.35790662882605273,9.0
201.5047686306048,0.30439250526781686,4.212355969085948,22.0,1.0,4.0,0.3190420648874421,3.0
535.2731490654721,0.2972452247392276,5.0,155.0,1.0,13.0,0.163268187405713,5.0
207.0890510693167,0.1367056096153261,1.9417085117748925,12.0,1.0,19.0,0.08830124906841998,5.0
263.5565640180599,0.44914011712217095,3.292305871610289,540.0,1.0,5.0,0.3614028580851163,2.0
245.40017634932025,0.25181479605739426,1.6731665122007344,70.0,1.0,23.0,,2.0
215.1391251305798,0.16951392607312646,3.8316219739102477,119.0,1.0,27.0,0.31093681544866125,10.0
118.47307553596544,0.08014649270573643,4.071683584500031,612.0,0.0,,0.1816568701316304,1.0
225.89692204932675,0.23253705235538352,,411.0,1.0,18.0,0.12239371136547442,2.0
72.71747854624282,0.4841625365767797,3.9206347608934538,74.0,1.0,1.0,0.761538997474281,7.0
126.31813932599911,0.1693257626556566,4.84402512944238,22.0,1.0,21.0,0.5266946739393608,1.0
101.46364521708966,0.07477892700140167,4.383837081539059,377.0,0.0,21.0,0.45991080468052054,1.0
158.18741393863226,0.18524232349219433,3.3647518029948316,148.0,1.0,28.0,0.12061114229881917,9.0
381.46585666735086,0.16796351370450527,2.3910392532079605,435.0,1.0,16.0,0.15298432829198555,2.0
5.0,0.2763354949660545,4.07500229829181,176.0,1.0,,,4.0
218.62601903745133,0.13097855154707988,2.307897982854636,127.0,1.0,16.0,0.2913482144891576,3.0
5.0,0.1542500262093677,,180.0,1.0,28.0,0.08300577339724134,4.0
102.80681342105666,0.08993538353011882,3.637937897963176,414.0,1.0,22.0,0.47922519197012375,7.0
258.8950596967366,0.3465590425511273,4.995177411511416,697.0,1.0,19.0,0.43627850057253237,10.0
156.42800190954628,0.16499025374641893,3.3197855658676003,15.0,1.0,16.0,0.2936887599330556,2.0
42.22552220706939,0.1454381844637113,4.068850786400992,222.0,1.0,1.0,0.08885829739733439,2.0
78.46962907400318,0.451163889216197,,10.0,1.0,20.0,0.8189421428553078,9.0
217.95977489346757,0.5292063498589319,3.754955881989076,189.0,1.0,20.0,0.36987095751219706,6.0
76.96333682828633,0.37717719713879494,3.367340486603408,649.0,1.0,10.0,0.16533996812244017,7.0
171.6458589581975,0.49771530922633084,4.19245601847052,134.0,1.0,2.0,0.07217999852868551,5.0
154.5571839903814,0.42318456662924475,2.8738367365167914,808.0,1.0,14.0,0.38461104996707624,5.0
84.83996523941829,0.21733647489695554,2.590564671040941,298.0,1.0,8.0,0.3908883296524425,4.0
364.39440893253254,,5.0,816.0,1.0,,0.20720940087071316,8.0
213.3919022318011,0.17711581607683305,4.5271679888921,424.0,1.0,28.0,0.6240200488339319,7.0
,0.15601042342477014,3.8658916086022397,32.0,1.0,3.0,0.6045046280170205,10.0
168.64543147694278,0.3583027272484148,5.0,78.0,1.0,16.0,,2.0
83.8213535231612,,3.532234481275155,150.0,1.0,17.0,0.6487570441868044,2.0
235.24333347962238,0.04443763713492062,5.0,55.0,1.0,,,6.0
70.74792615672993,0.17743415640634938,3.975574084925822,204.0,1.0,27.0,0.4379718426257994,1.0
138.5263558533101,0.08105034586883751,2.7752492499236094,191.0,1.0,19.0,0.1924102632944693,7.0
200.49872789804573,0.23325972978998843,5.0,938.0,1.0,24.0,0.2660545895293627,8.0
236.57551941701215,0.4563029734443914,4.790710846624085,170.0,1.0,20.0,0.2822734733661465,10.0
29.97035929442238,0.11099512270858747,3.6789789689904353,462.0,1.0,3.0,0.1594337640755064,8.0
116.54987641590516,0.524107383079782,4.527171259533949,853.0,1.0,13.0,0.579253942805241,
102.50546888390438,0.2494485341513156,3.396296566002093,628.0,1.0,16.0,0.27054807756843186,7.0
84.66707674262881,0.35765966969172464,4.629149035059542,70.0,1.0,11.0,0.40941493037150045,1.0
326.54542402810966,0.1411241998676989,1.4089214347160404,205.0,1.0,20.0,0.4728695982063267,3.0
190.49817109609555,0.25621935561558057,2.780198666305406,128.0,1.0,27.0,0.17160125566114504,6.0
23.911604566495484,0.5239791499617252,4.779259744286962,153.0,1.0,16.0,0.15975208743675795,9.0
241.7861947054776,0.4819498063691885,3.5503444617810804,134.0,1.0,20.0,0.28079991189694525,5.0
362.21561970126334,0.2639644320402215,4.007542294888742,525.0,1.0,2.0,0.32334445718152516,5.0
253.24652605511469,0.22351415888456408,2.453214337884565,180.0,1.0,4.0,0.21314580892891874,9.0
5.0,0.27642704708167387,5.0,222.0,1.0,27.0,0.295436491310455,9.0
101.57659271337486,0.32112925534140707,4.990529643717677,1212.0,1.0,28.0,0.36781145778692387,6.0
276.69111491866227,0.557406885681536,3.59931478162467,18.0,1.0,25.0,0.006527724348711788,5.0
79.23305343812193,0.16218908617481992,3.3953041431366735,200.0,1.0,4.0,0.36237269003546235,10.0
,0.15480747939205203,4.829604361419693,446.0,1.0,28.0,0.2916083795454411,2.0
227.4634053429337,0.20960392282734935,5.0,49.0,1.0,17.0,0.49673865288830404,8.0
57.306952842191706,0.10686653718771086,4.753760255811353,283.0,,1.0,0.23893636751736097,8.0
144.04746439381998,0.36441921405229005,5.0,82.0,1.0,1.0,0.30160248345581436,7.0
5.0,0.06985421523280302,2.8776486709380817,606.0,1.0,30.0,0.3774288735758747,8.0
47.56123586657101,0.5752524381494896,2.980613169501209,118.0,1.0,5.0,0.37543611763678253,3.0
124.74318486068397,0.28165155884564697,2.611058881946651,,0.0,22.0,0.475042603016117,3.0
25.221681803515054,0.37944115369394515,4.241760649649479,273.0,1.0,,0.3335373901635709,2.0
313.24113039316353,0.045659631002925305,3.97560354980437,60.0,1.0,6.0,0.25278029180044986,1.0
6.985862203936733,,3.648048876528014,100.0,1.0,,0.1849864309829192,3.0
105.99555133030162,0.32590294062100394,4.609258628123299,161.0,1.0,25.0,0.21113766937305434,3.0
163.07405772860915,0.3450841502829877,5.0,130.0,1.0,17.0,0.49578757321019995,7.0
294.1273289066115,0.23701367390107056,2.2743375907131576,223.0,1.0,26.0,,10.0
6.4137848820560635,0.4243518655493258,3.2030279720988846,274.0,0.0,22.0,0.02470817406602152,9.0
266.31637521549595,0.12881200099088816,,250.0,1.0,13.0,0.24152453588113534,1.0
151.0233061019587,0.3299114686361586,3.332261316141418,318.0,0.0,,0.22731556144910123,8.0
51.84913489520491,,3.001793923641846,110.0,1.0,24.0,0.24906409104174307,1.0
196.21034742632708,0.10571078303232644,4.818537427650394,40.0,1.0,12.0,0.2483015815732056,3.0
169.905969557347,0.5357995621053333,2.51049993027602,429.0,1.0,15.0,0.38971447304878637,4.0
89.97831228412053,0.15957134377575063,3.498420192208895,570.0,1.0,19.0,0.18050114310901802,8.0
156.9802084990019,0.12287989871766325,4.1286440258048085,89.0,1.0,29.0,0.2143370546502351,1.0
111.46864031382398,0.30995644773932673,3.2261800860898813,156.0,1.0,21.0,0.1844955197628023,2.0
161.3517345251248,0.5006741240171694,4.583155656013175,207.0,1.0,26.0,0.04274238771512348,5.0
216.21306745210467,0.19253338124350866,3.231123024802631,228.0,1.0,20.0,0.3126844143308664,6.0
308.6016816145352,0.6798139772747849,5.0,323.0,1.0,28.0,0.16179057656357215,5.0
26.2184501173151,0.16580692395614124,3.674253702504227,,1.0,17.0,0.29076388984654905,3.0
363.30333746562667,0.44532573170634104,4.471270136705353,383.0,0.0,9.0,0.26452239023295987,
5.0,0.28710346659034747,4.546023952982816,19.0,1.0,21.0,0.18400969656301822,7.0
134.82149049644167,,3.172459997255927,189.0,1.0,18.0,0.18507227324977785,1.0
,0.3569482999794101,1.7465134513441112,527.0,1.0,28.0,0.1675755030102523,2.0
178.09918677350328,0.08720531597496316,4.1607557546638345,180.0,1.0,2.0,0.2978891026888159,
87.73004801794062,0.23791157291652001,3.8722883471248695,48.0,1.0,11.0,,4.0
129.18777496427248,0.2125906368597829,4.3558260275751275,1260.0,1.0,23.0,0.23719992515540483,8.0
100.69990653411672,0.3380474712276761,3.5734725276171617,660.0,1.0,20.0,0.38349997302261896,9.0
